date_utc,tradeId,instrument,tradeSeq,timeStamp,quantity,amount,price,direction,tickDirection,indexPrice,iv
2019-10-06 18:09:53.253,43853455,BTC-25OCT19-10500-C,60,1570385393253,2.0,2.0,0.0065,buy,0,8000.99,81.56
2019-10-06 18:11:14.117,43853470,BTC-25OCT19-10500-C,61,1570385474117,1.0,1.0,0.0065,buy,1,7999.02,81.61
2019-10-06 19:04:04.981,43870390,BTC-25OCT19-10500-C,62,1570388644981,0.2,0.2,0.0055,sell,2,7864.11,82.34
2019-10-07 10:44:19.850,43935957,BTC-25OCT19-10500-C,63,1570445059850,6.0,6.0,0.0055,buy,3,7993.13,80.12
2019-10-07 22:17:49.124,43999836,BTC-25OCT19-10500-C,64,1570486669124,0.9,0.9,0.006,sell,0,8226.81,76.23
2019-10-08 01:48:51.614,44008857,BTC-25OCT19-10500-C,65,1570499331614,0.6,0.6,0.0065,buy,0,8289.46,76.17
2019-10-08 03:57:08.710,44017558,BTC-25OCT19-10500-C,66,1570507028710,0.2,0.2,0.007,buy,0,8279.72,78.02
2019-10-08 03:57:08.710,44017559,BTC-25OCT19-10500-C,67,1570507028710,4.8,4.8,0.0075,buy,0,8279.72,79.37
2019-10-08 22:52:47.947,44123467,BTC-25OCT19-10500-C,68,1570575167947,5.0,5.0,0.006,buy,2,8187.86,79.57
2019-10-09 09:42:34.299,44183174,BTC-25OCT19-10500-C,69,1570614154299,5.0,5.0,0.0055,buy,2,8192.19,78.92
2019-10-09 11:48:08.895,44195159,BTC-25OCT19-10500-C,70,1570621688895,0.1,0.1,0.006,buy,0,8197.81,80.61
2019-10-09 14:28:37.577,44227244,BTC-25OCT19-10500-C,71,1570631317577,5.0,5.0,0.006,buy,1,8409.16,74.61
2019-10-09 14:35:09.519,44229159,BTC-25OCT19-10500-C,72,1570631709519,5.0,5.0,0.006,buy,1,8418.93,74.36
2019-10-09 15:00:40.883,44242491,BTC-25OCT19-10500-C,73,1570633240883,10.0,10.0,0.0065,buy,0,8490.19,73.88
2019-10-09 15:30:06.142,44271573,BTC-25OCT19-10500-C,74,1570635006142,2.0,2.0,0.0095,buy,0,8619.45,77.44
2019-10-09 15:46:14.935,44278270,BTC-25OCT19-10500-C,75,1570635974935,1.0,1.0,0.0085,sell,2,8585.21,76.12
2019-10-09 16:07:39.322,44286218,BTC-25OCT19-10500-C,76,1570637259322,0.2,0.2,0.008,sell,2,8542.29,76.26
2019-10-10 02:25:17.824,44348637,BTC-25OCT19-10500-C,77,1570674317824,3.0,3.0,0.0075,sell,2,8548.73,75.83
2019-10-10 07:48:56.349,44361311,BTC-25OCT19-10500-C,78,1570693736349,0.1,0.1,0.007,buy,2,8654.8,71.73
2019-10-10 22:05:16.788,44442680,BTC-25OCT19-10500-C,79,1570745116788,0.1,0.1,0.005,sell,2,8585.9,69.43
2019-10-10 23:34:14.514,44448487,BTC-25OCT19-10500-C,80,1570750454514,0.1,0.1,0.006,buy,0,8567.04,73.3
2019-10-11 04:45:23.775,44471240,BTC-25OCT19-10500-C,81,1570769123775,0.8,0.8,0.006,buy,1,8665.03,70.81
2019-10-11 04:58:31.838,44483440,BTC-25OCT19-10500-C,82,1570769911838,1.0,1.0,0.008,buy,0,8732.86,74.18
2019-10-11 11:22:33.027,44592635,BTC-25OCT19-10500-C,83,1570792953027,0.2,0.2,0.0045,sell,2,8299.62,77.69
2019-10-11 12:16:40.378,44599605,BTC-25OCT19-10500-C,84,1570796200378,5.0,5.0,0.0045,sell,3,8327.21,77.02
2019-10-11 12:17:35.133,44599747,BTC-25OCT19-10500-C,85,1570796255133,5.0,5.0,0.0045,sell,3,8333.06,76.87
2019-10-11 12:25:35.234,44600177,BTC-25OCT19-10500-C,86,1570796735234,9.8,9.8,0.0045,sell,3,8342.37,76.59
2019-10-11 15:13:19.663,44611488,BTC-25OCT19-10500-C,87,1570806799663,1.0,1.0,0.003,sell,2,8325.41,71.15
2019-10-11 20:01:46.107,44633600,BTC-25OCT19-10500-C,88,1570824106107,1.0,1.0,0.004,sell,0,8336.5,75.72
2019-10-12 00:05:32.601,44649570,BTC-25OCT19-10500-C,89,1570838732601,1.0,1.0,0.003,sell,2,8283.13,73.32
2019-10-12 00:06:55.793,44649713,BTC-25OCT19-10500-C,90,1570838815793,2.0,2.0,0.003,buy,3,8277.18,73.48
2019-10-12 01:04:11.227,44653891,BTC-25OCT19-10500-C,91,1570842251227,0.2,0.2,0.0025,sell,2,8282.41,70.89
2019-10-12 01:04:11.227,44653892,BTC-25OCT19-10500-C,92,1570842251227,0.8,0.8,0.0025,sell,3,8282.41,70.89
2019-10-12 09:14:37.494,44667216,BTC-25OCT19-10500-C,93,1570871677494,1.2,1.2,0.003,sell,0,8366.04,71.99
2019-10-12 14:57:59.937,44680541,BTC-25OCT19-10500-C,94,1570892279937,1.3,1.3,0.0025,sell,2,8391.34,69.39
2019-10-12 23:05:25.182,44700423,BTC-25OCT19-10500-C,95,1570921525182,4.0,4.0,0.0025,buy,3,8336.01,71.97
