date_utc,tradeId,instrument,tradeSeq,timeStamp,quantity,amount,price,direction,tickDirection,indexPrice,iv
2019-10-06 13:58:48.980,43833570,BTC-29NOV19-13000-C,79,1570370328980,16.0,16.0,0.01,buy,2,7909.14,82.39
2019-10-06 13:58:49.026,43833571,BTC-29NOV19-13000-C,80,1570370329026,4.0,4.0,0.01,buy,3,7909.14,82.39
2019-10-06 14:29:28.448,43836442,BTC-29NOV19-13000-C,81,1570372168448,0.2,0.2,0.011000000000000001,sell,0,7896.22,84.33
2019-10-07 10:24:25.356,43934065,BTC-29NOV19-13000-C,82,1570443865356,1.0,1.0,0.0105,sell,2,8021.65,81.95
2019-10-09 15:01:08.816,44243435,BTC-29NOV19-13000-C,83,1570633268816,5.5,5.5,0.0145,buy,0,8467.87,82.53
2019-10-09 15:29:53.999,44271386,BTC-29NOV19-13000-C,84,1570634993999,0.2,0.2,0.0165,buy,0,8613.13,82.97
2019-10-09 16:16:36.960,44288927,BTC-29NOV19-13000-C,85,1570637796960,0.5,0.5,0.0155,buy,2,8556.03,82.49
2019-10-09 16:52:03.157,44300355,BTC-29NOV19-13000-C,86,1570639923157,0.2,0.2,0.015,buy,2,8607.85,81.03
2019-10-10 03:46:01.785,44353018,BTC-29NOV19-13000-C,87,1570679161785,0.2,0.2,0.016,buy,0,8580.13,83.17
2019-10-10 08:44:31.045,44366971,BTC-29NOV19-13000-C,88,1570697071045,0.2,0.2,0.0145,sell,2,8568.31,81.44
2019-10-10 12:52:14.661,44397254,BTC-29NOV19-13000-C,89,1570711934661,0.2,0.2,0.013999999999999999,buy,2,8489.88,82.28
2019-10-10 13:20:44.288,44399211,BTC-29NOV19-13000-C,90,1570713644288,0.6,0.6,0.013999999999999999,buy,3,8477.13,82.46
2019-10-10 13:37:16.649,44400527,BTC-29NOV19-13000-C,91,1570714636649,0.5,0.5,0.015,buy,0,8500.77,83.53
2019-10-10 14:32:08.264,44405732,BTC-29NOV19-13000-C,92,1570717928264,0.5,0.5,0.0145,sell,2,8506.47,82.75
2019-10-11 07:41:38.924,44566818,BTC-29NOV19-13000-C,93,1570779698924,8.0,8.0,0.013000000000000001,sell,2,8409.93,82.82
2019-10-11 08:51:33.288,44583050,BTC-29NOV19-13000-C,94,1570783893288,4.0,4.0,0.012,sell,2,8373.5,81.75
2019-10-11 09:17:54.491,44584750,BTC-29NOV19-13000-C,95,1570785474491,3.0,3.0,0.0115,sell,2,8365.42,81.13
2019-10-11 12:08:22.668,44599313,BTC-29NOV19-13000-C,96,1570795702668,0.5,0.5,0.0135,buy,0,8329.57,84.95
2019-10-11 12:12:47.377,44599530,BTC-29NOV19-13000-C,97,1570795967377,0.5,0.5,0.0135,buy,1,8321.3,85.08
2019-10-11 18:10:54.352,44628967,BTC-29NOV19-13000-C,98,1570817454352,0.3,0.3,0.013000000000000001,buy,2,8353.17,83.88
2019-10-11 19:08:46.549,44631591,BTC-29NOV19-13000-C,99,1570820926549,0.2,0.2,0.0125,sell,2,8326.81,83.7
2019-10-12 18:06:32.856,44691195,BTC-29NOV19-13000-C,100,1570903592856,0.1,0.1,0.01,sell,2,8322.49,80.46
2019-10-12 18:06:32.856,44691196,BTC-29NOV19-13000-C,101,1570903592856,0.1,0.1,0.0095,sell,2,8322.49,79.55
2019-10-12 22:14:28.477,44699069,BTC-29NOV19-13000-C,102,1570918468477,0.5,0.5,0.011000000000000001,sell,0,8340.75,81.97
2019-10-12 23:59:04.530,44702242,BTC-29NOV19-13000-C,103,1570924744530,0.5,0.5,0.009,sell,2,8308.63,78.98
