date_utc,tradeId,instrument,tradeSeq,timeStamp,quantity,amount,price,direction,tickDirection,indexPrice,iv
2019-10-06 10:55:39.957,8361533,ETH-18OCT19-190-C,6,1570359339957,1.0,1.0,0.021,sell,2,173.3,75.09
2019-10-08 01:52:52.775,8420256,ETH-18OCT19-190-C,7,1570499572775,1.0,1.0,0.037000000000000005,buy,0,183.91,76.03
2019-10-08 01:52:52.775,8420257,ETH-18OCT19-190-C,8,1570499572775,15.0,15.0,0.037000000000000005,buy,1,183.91,76.03
2019-10-08 04:41:46.388,8424442,ETH-18OCT19-190-C,9,1570509706388,100.0,100.0,0.042,buy,0,182.83,87.37
2019-10-08 04:54:58.794,8424656,ETH-18OCT19-190-C,10,1570510498794,2.0,2.0,0.042,buy,1,182.48,88.51
2019-10-08 20:32:50.813,8443001,ETH-18OCT19-190-C,11,1570566770813,1.0,1.0,0.027000000000000003,sell,2,177.99,81.06
2019-10-09 00:16:21.661,8447369,ETH-18OCT19-190-C,12,1570580181661,10.0,10.0,0.03,buy,0,182.17,74.11
2019-10-09 09:17:24.764,8456501,ETH-18OCT19-190-C,13,1570612644764,10.0,10.0,0.027000000000000003,sell,2,182.35,69.95
2019-10-09 09:22:55.532,8456613,ETH-18OCT19-190-C,14,1570612975532,10.0,10.0,0.031,buy,0,182.32,76.75
2019-10-09 09:30:59.089,8456733,ETH-18OCT19-190-C,15,1570613459089,1.0,1.0,0.031,buy,1,182.63,75.84
2019-10-09 10:15:47.841,8457515,ETH-18OCT19-190-C,16,1570616147841,9.0,9.0,0.031,buy,1,183.75,72.11
2019-10-09 13:59:29.950,8462931,ETH-18OCT19-190-C,17,1570629569950,10.0,10.0,0.039,buy,0,187.45,72.46
2019-10-09 22:48:44.904,8494294,ETH-18OCT19-190-C,18,1570661324904,1.0,1.0,0.057,sell,0,193.06,80.37
2019-10-09 23:02:58.115,8494538,ETH-18OCT19-190-C,19,1570662178115,1.0,1.0,0.06,buy,0,193.98,81.39
2019-10-10 06:48:08.107,8504364,ETH-18OCT19-190-C,20,1570690088107,1.0,1.0,0.057999999999999996,sell,2,193.74,80.59
2019-10-11 07:36:05.911,8562308,ETH-18OCT19-190-C,21,1570779365911,2.0,2.0,0.037000000000000005,sell,2,186.7,80.79
2019-10-11 07:58:53.704,8562769,ETH-18OCT19-190-C,22,1570780733704,54.0,54.0,0.035,sell,2,186.62,77.66
2019-10-11 08:02:15.250,8562825,ETH-18OCT19-190-C,23,1570780935250,1.0,1.0,0.034,buy,2,186.37,76.75
2019-10-11 08:03:00.048,8562898,ETH-18OCT19-190-C,24,1570780980048,1.0,1.0,0.034,buy,3,186.3,77.02
2019-10-11 08:09:19.350,8563515,ETH-18OCT19-190-C,25,1570781359350,1.0,1.0,0.032,sell,2,185.79,75.75
2019-10-11 08:25:33.622,8565299,ETH-18OCT19-190-C,26,1570782333622,77.0,77.0,0.03,sell,2,185.9,71.46
2019-10-11 08:27:48.757,8565351,ETH-18OCT19-190-C,27,1570782468757,40.0,40.0,0.03,sell,3,185.85,71.62
2019-10-11 08:28:53.483,8565356,ETH-18OCT19-190-C,28,1570782533483,16.0,16.0,0.03,sell,3,185.92,71.37
2019-10-11 08:38:03.241,8565627,ETH-18OCT19-190-C,29,1570783083241,1.0,1.0,0.032,buy,0,186.15,74.11
2019-10-11 08:47:39.957,8565777,ETH-18OCT19-190-C,30,1570783659957,1.0,1.0,0.031,sell,2,185.97,73.09
2019-10-11 08:57:41.204,8565892,ETH-18OCT19-190-C,31,1570784261204,1.0,1.0,0.031,sell,3,186.09,72.53
2019-10-11 09:26:19.560,8566339,ETH-18OCT19-190-C,32,1570785979560,2.0,2.0,0.037000000000000005,sell,0,186.46,82.13
2019-10-11 10:14:35.840,8566911,ETH-18OCT19-190-C,33,1570788875840,80.0,80.0,0.027000000000000003,buy,2,185.96,66.01
2019-10-11 10:15:28.911,8566939,ETH-18OCT19-190-C,34,1570788928911,120.0,120.0,0.031,sell,0,186.09,72.85
2019-10-11 10:38:19.298,8567134,ETH-18OCT19-190-C,35,1570790299298,50.0,50.0,0.031,buy,1,185.83,73.97
2019-10-11 11:24:28.753,8569539,ETH-18OCT19-190-C,36,1570793068753,100.0,100.0,0.025,sell,2,184.48,68.3
2019-10-11 11:32:32.493,8570061,ETH-18OCT19-190-C,37,1570793552493,10.0,10.0,0.025,sell,3,184.55,67.95
2019-10-11 11:32:35.832,8570062,ETH-18OCT19-190-C,38,1570793555832,10.0,10.0,0.025,sell,3,184.56,67.99
2019-10-11 12:31:16.580,8571996,ETH-18OCT19-190-C,39,1570797076580,1.0,1.0,0.028999999999999998,buy,0,185.11,73.6
2019-10-11 12:32:17.257,8572009,ETH-18OCT19-190-C,40,1570797137257,30.0,30.0,0.031,buy,0,185.15,77.14
2019-10-11 12:34:47.687,8572022,ETH-18OCT19-190-C,41,1570797287687,1.0,1.0,0.031,sell,1,185.0,77.72
2019-10-11 21:21:34.557,8587929,ETH-18OCT19-190-C,42,1570828894557,32.0,32.0,0.017,sell,2,181.1,66.86
2019-10-12 05:16:17.969,8595873,ETH-18OCT19-190-C,43,1570857377969,1.0,1.0,0.022000000000000002,sell,0,184.06,67.99
2019-10-12 13:55:19.947,8602238,ETH-18OCT19-190-C,44,1570888519947,100.0,100.0,0.017,buy,2,182.93,63.9
2019-10-13 02:22:26.615,8626137,ETH-18OCT19-190-C,45,1570933346615,10.0,10.0,0.023,buy,0,182.67,81.48
