date_utc,tradeId,instrument,tradeSeq,timeStamp,quantity,amount,price,direction,tickDirection,indexPrice,iv
2019-10-06 16:20:49.317,43849574,BTC-25OCT19-12000-C,336,1570378849317,10.0,10.0,0.002,sell,2,8009.88,88.73
2019-10-06 18:11:26.409,43853472,BTC-25OCT19-12000-C,338,1570385486409,2.8000000000000003,2.8000000000000003,0.0025,buy,1,7998.52,92.4
2019-10-06 18:11:26.409,43853471,BTC-25OCT19-12000-C,337,1570385486409,0.2,0.2,0.0025,buy,0,7998.52,92.4
2019-10-07 14:14:14.094,43960096,BTC-25OCT19-12000-C,339,1570457654094,0.3,0.3,0.0025,buy,1,8156.88,90.76
2019-10-07 14:14:14.094,43960097,BTC-25OCT19-12000-C,340,1570457654094,5.0,5.0,0.0025,buy,1,8156.88,90.76
2019-10-07 17:04:55.404,43980200,BTC-25OCT19-12000-C,341,1570467895404,0.7000000000000001,0.7000000000000001,0.002,sell,2,8243.47,85.88
2019-10-07 18:19:18.694,43988270,BTC-25OCT19-12000-C,342,1570472358694,0.7000000000000001,0.7000000000000001,0.0025,buy,0,8272.93,88.54
2019-10-07 18:19:18.694,43988271,BTC-25OCT19-12000-C,343,1570472358694,1.3,1.3,0.0025,buy,1,8272.93,88.54
2019-10-08 04:02:48.805,44017682,BTC-25OCT19-12000-C,344,1570507368805,1.0,1.0,0.0025,buy,1,8285.87,89.17
2019-10-08 15:49:48.060,44077128,BTC-25OCT19-12000-C,345,1570549788060,2.0,2.0,0.0015,sell,2,8193.22,85.5
2019-10-08 16:08:48.936,44079773,BTC-25OCT19-12000-C,346,1570550928936,1.0,1.0,0.002,buy,0,8198.69,89.28
2019-10-08 16:08:48.936,44079774,BTC-25OCT19-12000-C,347,1570550928936,10.0,10.0,0.002,buy,1,8198.69,89.28
2019-10-08 16:08:48.936,44079775,BTC-25OCT19-12000-C,348,1570550928936,29.0,29.0,0.002,buy,1,8198.69,89.28
2019-10-08 17:58:23.562,44089071,BTC-25OCT19-12000-C,350,1570557503562,6.0,6.0,0.0025,buy,1,8180.18,93.24
2019-10-08 17:58:23.562,44089072,BTC-25OCT19-12000-C,351,1570557503562,6.0,6.0,0.0025,buy,1,8180.18,93.24
2019-10-08 17:58:23.562,44089070,BTC-25OCT19-12000-C,349,1570557503562,18.0,18.0,0.0025,buy,0,8180.18,93.24
2019-10-09 03:41:10.471,44154581,BTC-25OCT19-12000-C,352,1570592470471,2.0,2.0,0.0015,sell,2,8147.49,87.86
2019-10-09 03:41:10.471,44154582,BTC-25OCT19-12000-C,353,1570592470471,8.0,8.0,0.0015,sell,3,8147.49,87.86
2019-10-09 09:46:40.010,44183659,BTC-25OCT19-12000-C,354,1570614400010,0.5,0.5,0.002,buy,0,8184.84,91.58
2019-10-09 17:47:13.151,44307331,BTC-25OCT19-12000-C,355,1570643233151,4.0,4.0,0.0035,buy,0,8617.25,90.77
2019-10-10 00:12:44.156,44344598,BTC-25OCT19-12000-C,356,1570666364156,15.0,15.0,0.0025,buy,2,8609.95,86.36
2019-10-10 00:46:36.937,44345729,BTC-25OCT19-12000-C,357,1570668396937,0.1,0.1,0.0025,buy,3,8595.11,86.81
2019-10-10 06:55:44.185,44357891,BTC-25OCT19-12000-C,358,1570690544185,0.1,0.1,0.002,buy,2,8611.2,83.91
2019-10-10 07:07:19.746,44358236,BTC-25OCT19-12000-C,359,1570691239746,11.0,11.0,0.002,buy,3,8595.82,84.31
2019-10-10 13:07:09.111,44398424,BTC-25OCT19-12000-C,360,1570712829111,15.0,15.0,0.002,buy,3,8489.67,87.61
2019-10-10 16:00:35.614,44414409,BTC-25OCT19-12000-C,361,1570723235614,75.0,75.0,0.0033,buy,0,8559.39,94.06
2019-10-10 22:46:37.499,44445354,BTC-25OCT19-12000-C,362,1570747597499,40.0,40.0,0.0025,buy,2,8581.55,89.88
2019-10-11 00:58:11.620,44457652,BTC-25OCT19-12000-C,363,1570755491620,15.0,15.0,0.002,buy,2,8540.6,87.9
2019-10-11 00:58:11.626,44457653,BTC-25OCT19-12000-C,364,1570755491626,5.0,5.0,0.002,sell,3,8540.6,87.9
2019-10-11 00:58:38.942,44457674,BTC-25OCT19-12000-C,365,1570755518942,5.0,5.0,0.002,sell,3,8540.42,87.91
2019-10-11 08:51:11.165,44583012,BTC-25OCT19-12000-C,366,1570783871165,1.0,1.0,0.002,buy,3,8374.6,93.06
2019-10-12 02:25:18.052,44657279,BTC-25OCT19-12000-C,367,1570847118052,25.0,25.0,0.0015,buy,2,8317.17,92.8
